SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
247633,Jun-21,KC498PP19N004307,송해공원,송해공원,8290,관광명소
248562,Jun-21,SAN_0471,식장산,식장산,8260,관광명소
234771,Jun-21,KC495PP19N032349,녹수계곡,녹수계곡,8250,관광명소
249389,Jun-21,SAN_0475,아미산,아미산,8240,관광명소
257248,Jun-21,KC495PP19N026051,주문진해수욕장,주문진해수욕장,8210,관광명소
229975,Jun-21,KC498PP19N007835,갯골생태공원,갯골생태공원,8170,관광명소
242072,Jun-21,KC498PP19N007860,변산반도국립공원,변산반도국립공원,8100,관광명소
246902,Jun-21,KC498PP19N002277,소래습지생태공원,소래습지생태공원,8090,관광명소
251164,Jun-21,SAN_0505,연화산,연화산,8040,관광명소
231389,Jun-21,KC495PP19N015116,관악산계곡,관악산계곡,8040,관광명소
236051,Jun-21,SAN_0169,대야산,대야산,8040,관광명소
249094,Jun-21,KC495PP19N014561,실미도유원지,실미도유원지,7980,관광명소
254453,Jun-21,KC498PP19N000200,유림공원,유림공원,7950,관광명소
256044,Jun-21,KC495PP19N026106,장사해수욕장,장사해수욕장,7860,관광명소
248680,Jun-21,KC495PP19N026203,신두리해수욕장,신두리해수욕장,7840,관광명소
233370,Jun-21,KC495PP19N032331,김삿갓계곡,김삿갓계곡,7820,관광명소
255309,Jun-21,KC498PP19N000291,인천나비공원,인천나비공원,7760,관광명소
254533,Jun-21,KC495PP19N033743,유원지,유원지,7720,관광명소
235267,Jun-21,KC498PP19N003572,다산생태공원,다산생태공원,7700,관광명소
239540,Jun-21,SAN_0244,모악산,모악산,7630,관광명소
255344,Jun-21,KC495PP19N026105,일광해수욕장,일광해수욕장,7610,관광명소
232613,Jun-21,KC498PP19N000032,근린공원,근린공원,7600,관광명소
239048,Jun-21,SAN_0231,매봉산,매봉산,7580,관광명소
255435,Jun-21,KC495PP19N033751,일영유원지,일영유원지,7570,관광명소
239210,Jun-21,KC495PP19N008027,메이즈랜드,메이즈랜드,7560,관광명소
251982,Jun-21,KC498PP19N006681,오창호수공원,오창호수공원,7560,관광명소
241394,Jun-21,KC495PP19N026173,백도해수욕장,백도해수욕장,7540,관광명소
258956,Jun-21,KC495PP19N026243,천진해수욕장,천진해수욕장,7460,관광명소
262025,Jun-21,KC495PP19N015229,한담해변,한담해변,7410,관광명소
253316,Jun-21,SAN_0550,우면산,우면산,7340,관광명소
233716,Jun-21,KC498PP19N003481,나리공원,나리공원,7300,관광명소
253172,Jun-21,KC495PP19N000949,용추폭포,용추폭포,7300,관광명소
260655,Jun-21,KC495PP19N032696,토왕성폭포,토왕성폭포,7260,관광명소
247411,Jun-21,KC495PP19N026100,송도해수욕장,송도해수욕장,7250,관광명소
257264,Jun-21,SAN_0636,주산,주산,7250,관광명소
243054,Jun-21,KC498PP19N008038,북한산국립공원,북한산국립공원,7240,관광명소
230601,Jun-21,SAN_0050,계족산,계족산,7180,관광명소
231738,Jun-21,KC495PP19N022625,괴산자연드림파크,괴산자연드림파크,7180,관광명소
236497,Jun-21,KC495PP19N001358,덕산기계곡,덕산기계곡,7180,관광명소
229207,Jun-21,SAN_0012,가지산,가지산,7120,관광명소
252897,Jun-21,SAN_0545,용봉산,용봉산,7090,관광명소
258005,Jun-21,KC495PP19N033768,지산유원지,지산유원지,7090,관광명소
252850,Jun-21,KC498PP19N007301,용마폭포공원,용마폭포공원,7070,관광명소
236460,Jun-21,KC495PP19N013998,덕동계곡,덕동계곡,7040,관광명소
248759,Jun-21,SAN_0472,신불산,신불산,7020,관광명소
231141,Jun-21,KC498PP19N000174,공룡공원,공룡공원,7000,관광명소
263668,Jun-21,KC498PP19N006716,황룡강생태공원,황룡강생태공원,7000,관광명소
263557,Jun-21,SAN_0750,환산,환산,6990,관광명소
249955,Jun-21,SAN_0484,앞산,앞산,6990,관광명소
261888,Jun-21,KC495PP19N026113,학암포해수욕장,학암포해수욕장,6980,관광명소
258166,Jun-21,KC495PP19N032667,직탕폭포,직탕폭포,6970,관광명소
258090,Jun-21,KC495PP19N000944,지장산계곡,지장산계곡,6960,관광명소
241499,Jun-21,KC495PP19N014006,백사실계곡,백사실계곡,6920,관광명소
240364,Jun-21,KC495PP19N017970,물한계곡,물한계곡,6880,관광명소
263381,Jun-21,SAN_0745,화악산,화악산,6870,관광명소
234210,Jun-21,KC495PP19N013994,남창계곡,남창계곡,6850,관광명소
233058,Jun-21,KC498PP19N001833,금은모래강변공원,금은모래강변공원,6820,관광명소
262375,Jun-21,SAN_0738,함백산,함백산,6810,관광명소
235901,Jun-21,SAN_0160,대모산,대모산,6800,관광명소
235509,Jun-21,KC498PP19N003530,달성노을공원,달성노을공원,6790,관광명소
255048,Jun-21,KC498PP19N001551,이사부사자공원,이사부사자공원,6790,관광명소
260945,Jun-21,KC498PP19N006255,팔공산하늘정원,팔공산하늘정원,6760,관광명소
244389,Jun-21,SAN_0404,삼악산,삼악산,6730,관광명소
249058,Jun-21,KC495PP19N020134,신화테마파크,신화테마파크,6700,관광명소
253243,Jun-21,KC495PP19N026221,용화해수욕장,용화해수욕장,6700,관광명소
260853,Jun-21,KC495PP19N032697,파래소폭포,파래소폭포,6670,관광명소
257683,Jun-21,KC495PP19N002790,중산리계곡,중산리계곡,6500,관광명소
256050,Jun-21,SAN_0601,장산,장산,6490,관광명소
240975,Jun-21,SAN_0276,발산,발산,6480,관광명소
262693,Jun-21,KC498PP19N006614,해월정,해월정,6480,관광명소
230467,Jun-21,KC498PP19N003806,경천섬공원,경천섬공원,6460,관광명소
251183,Jun-21,KC498PP19N004081,연희자연마당,연희자연마당,6460,관광명소
231486,Jun-21,KC498PP19N008178,광나루한강공원,광나루한강공원,6410,관광명소
228980,Jun-21,KC495PP19N000031,가마골,가마골,6390,관광명소
252962,Jun-21,KC495PP19N023354,용소계곡,용소계곡,6390,관광명소
254242,Jun-21,KC495PP19N013908,월정리해수욕장,월정리해수욕장,6380,관광명소
258852,Jun-21,KC498PP19N000067,천안삼거리공원,천안삼거리공원,6370,관광명소
238425,Jun-21,KC498PP19N006744,마로니에공원,마로니에공원,6360,관광명소
257417,Jun-21,KC495PP19N026238,죽도해수욕장,죽도해수욕장,6350,관광명소
249566,Jun-21,KC495PP19N032533,안덕계곡,안덕계곡,6330,관광명소
231534,Jun-21,CULTURE_001336,광릉,광릉,6310,관광명소
251475,Jun-21,SAN_0508,영축산,영축산,6310,관광명소
258983,Jun-21,SAN_0674,천태산,천태산,6290,관광명소
239710,Jun-21,KC495PP19N015604,몽돌해수욕장,몽돌해수욕장,6260,관광명소
243375,Jun-21,SAN_0374,비산,비산,6260,관광명소
257872,Jun-21,KC498PP19N004035,증평자전거공원,증평자전거공원,6260,관광명소
237697,Jun-21,KC498PP19N007876,동화속으로미로공원,동화속으로미로공원,6250,관광명소
234692,Jun-21,KC498PP19N000925,노을공원,노을공원,6240,관광명소
241263,Jun-21,KC498PP19N003993,배곧생명공원,배곧생명공원,6230,관광명소
240613,Jun-21,SAN_0270,민주지산,민주지산,6210,관광명소
231067,Jun-21,KC498PP19N001526,곤지암도자공원,곤지암도자공원,6210,관광명소
235503,Jun-21,KC498PP19N008120,달성공원,달성공원,6200,관광명소
260194,Jun-21,KC495PP19N015518,코코몽팜빌리지,코코몽팜빌리지,6200,관광명소
244518,Jun-21,KC495PP19N033658,삼탄유원지,삼탄유원지,6150,관광명소
251529,Jun-21,SAN_0510,예봉산,예봉산,6080,관광명소
252825,Jun-21,KC495PP19N026317,용두해수욕장,용두해수욕장,6070,관광명소
234088,Jun-21,KC495PP19N026282,남애3리해수욕장,남애3리해수욕장,6060,관광명소
244286,Jun-21,KC495PP19N032455,삼부연폭포,삼부연폭포,6050,관광명소
263551,Jun-21,KC498PP19N000466,환구단,환구단,6040,관광명소
234016,Jun-21,KC498PP19N000500,남산공원,남산공원,6030,관광명소
234288,Jun-21,SAN_0132,남해금산,남해금산,6020,관광명소
235351,Jun-21,KC495PP19N033871,단양유람선,단양유람선,6010,관광명소
255504,Jun-21,KC495PP19N026322,임랑해수욕장,임랑해수욕장,5990,관광명소
240063,Jun-21,SAN_0256,문복산,문복산,5950,관광명소
245644,Jun-21,KC495PP19N015824,서원계곡,서원계곡,5950,관광명소
250892,Jun-21,KC495PP19N032549,연곡계곡,연곡계곡,5950,관광명소
242284,Jun-21,SAN_0328,보문산,보문산,5930,관광명소
240566,Jun-21,SAN_0268,민둥산,민둥산,5900,관광명소
254144,Jun-21,KC495PP19N005037,월미테마파크,월미테마파크,5860,관광명소
234417,Jun-21,KC495PP19N014478,내원사계곡,내원사계곡,5830,관광명소
231608,Jun-21,KC498PP19N006982,광주공원,광주공원,5820,관광명소
244361,Jun-21,SAN_0402,삼성산,삼성산,5790,관광명소
238103,Jun-21,KC495PP19N026018,드림랜드,드림랜드,5780,관광명소
242674,Jun-21,SAN_0346,봉화산,봉화산,5780,관광명소
251421,Jun-21,SAN_0507,영인산,영인산,5730,관광명소
235491,Jun-21,KC495PP19N026372,달산포해수욕장,달산포해수욕장,5710,관광명소
231709,Jun-21,KC498PP19N000302,광화문광장,광화문광장,5680,관광명소
256299,Jun-21,KC495PP19N026235,장호해수욕장,장호해수욕장,5670,관광명소
231576,Jun-21,KC495PP19N026272,광암해수욕장,광암해수욕장,5660,관광명소
250712,Jun-21,KC498PP19N008350,여수해양공원,여수해양공원,5630,관광명소
231468,Jun-21,KC498PP19N001606,광교중앙공원,광교중앙공원,5620,관광명소
262399,Jun-21,KC495PP19N032593,함양용추계곡,함양용추계곡,5610,관광명소
256619,Jun-21,KC498PP19N008170,정동진조각공원,정동진조각공원,5600,관광명소
251646,Jun-21,KC498PP19N007869,오대산국립공원,오대산국립공원,5590,관광명소
230485,Jun-21,KC495PP19N026049,경포해수욕장,경포해수욕장,5580,관광명소
242172,Jun-21,KC495PP19N014489,병지방계곡,병지방계곡,5580,관광명소
252644,Jun-21,KC495PP19N026315,외옹치해수욕장,외옹치해수욕장,5580,관광명소
261685,Jun-21,KC495PP19N033803,하동송림공원,하동송림공원,5570,관광명소
229109,Jun-21,KC498PP19N007856,가야산국립공원,가야산국립공원,5540,관광명소
241806,Jun-21,KC495PP19N032427,뱀사골계곡,뱀사골계곡,5540,관광명소
233287,Jun-21,KC495PP19N033578,기회송림공원,기회송림공원,5520,관광명소
232372,Jun-21,SAN_0092,국사봉,국사봉,5500,관광명소
258525,Jun-21,CULTURE_001299,창릉,창릉,5490,관광명소
230573,Jun-21,SAN_0049,계방산,계방산,5480,관광명소
246992,Jun-21,KC498PP19N007868,소백산국립공원,소백산국립공원,5480,관광명소
251858,Jun-21,SAN_0522,오서산,오서산,5440,관광명소
259488,Jun-21,KC495PP19N020340,청주랜드,청주랜드,5440,관광명소
250375,Jun-21,SAN_0491,어등산,어등산,5410,관광명소
247130,Jun-21,KC498PP19N006514,속리산국립공원,속리산국립공원,5400,관광명소
255836,Jun-21,KC495PP19N026232,장경리해수욕장,장경리해수욕장,5390,관광명소
249258,Jun-21,KC495PP19N024787,쌍용계곡,쌍용계곡,5370,관광명소
235704,Jun-21,KC498PP19N003334,당진해양캠핑공원,당진해양캠핑공원,5360,관광명소
237661,Jun-21,KC495PP19N018778,동해무릉건강숲,동해무릉건강숲,5330,관광명소
243090,Jun-21,KC498PP19N008163,분당중앙공원,분당중앙공원,5330,관광명소
260274,Jun-21,KC495PP19N020651,키즈클럽,키즈클럽,5330,관광명소
234555,Jun-21,KC495PP19N023777,네이처월드,네이처월드,5320,관광명소
229459,Jun-21,KC495PP19N026405,갈음이해수욕장,갈음이해수욕장,5310,관광명소
232023,Jun-21,SAN_0079,구만산,구만산,5310,관광명소
233175,Jun-21,KC495PP19N015045,금화계곡,금화계곡,5300,관광명소
252479,Jun-21,KC495PP19N026219,와현해수욕장,와현해수욕장,5300,관광명소
233428,Jun-21,KC498PP19N000597,김포함상공원,김포함상공원,5290,관광명소
249949,Jun-21,KC498PP19N006865,앙카라공원,앙카라공원,5280,관광명소
250660,Jun-21,KC495PP19N026007,엑스포과학공원,엑스포과학공원,5270,관광명소
242147,Jun-21,KC498PP19N006762,병목안시민공원,병목안시민공원,5260,관광명소
243628,Jun-21,KC495PP19N014007,사나사계곡,사나사계곡,5260,관광명소
254578,Jun-21,KC495PP19N033745,육림랜드,육림랜드,5260,관광명소
261671,Jun-21,KC495PP19N026333,하도해수욕장,하도해수욕장,5260,관광명소
233011,Jun-21,KC495PP19N026004,금오랜드,금오랜드,5230,관광명소
263049,Jun-21,SAN_0743,호명산,호명산,5230,관광명소
239704,Jun-21,KC495PP19N018343,몽돌해변,몽돌해변,5220,관광명소
243580,Jun-21,KC495PP19N026361,사계해안,사계해안,5220,관광명소
230907,Jun-21,KC498PP19N001365,고양피크닉시민공원,고양피크닉시민공원,5200,관광명소
236135,Jun-21,KC495PP19N013542,대장경테마파크,대장경테마파크,5180,관광명소
233402,Jun-21,KC498PP19N006262,김천물소리생태숲,김천물소리생태숲,5150,관광명소
247450,Jun-21,KC495PP19N000665,송산유원지,송산유원지,5140,관광명소
231939,Jun-21,KC495PP19N026075,구룡포해수욕장,구룡포해수욕장,5130,관광명소
240113,Jun-21,KC498PP19N000355,문암생태공원,문암생태공원,5130,관광명소
246155,Jun-21,KC498PP19N008490,선암호수공원,선암호수공원,5110,관광명소
241242,Jun-21,KC495PP19N026096,방포해수욕장,방포해수욕장,5080,관광명소
244989,Jun-21,KC498PP19N004148,새마을운동테마공원,새마을운동테마공원,5080,관광명소
263346,Jun-21,KC498PP19N003628,화산체육공원,화산체육공원,5080,관광명소
253510,Jun-21,SAN_0554,운문산,운문산,5070,관광명소
257548,Jun-21,KC498PP19N001683,중대물빛공원,중대물빛공원,5040,관광명소
256720,Jun-21,KC498PP19N003080,정암수목공원,정암수목공원,5030,관광명소
258387,Jun-21,KC498PP19N000207,진해드림파크,진해드림파크,5030,관광명소
238359,Jun-21,KC495PP19N033622,마곡유원지,마곡유원지,5010,관광명소
256851,Jun-21,KC498PP19N006612,제주4.3평화공원,제주4.3평화공원,5010,관광명소
259155,Jun-21,KC498PP19N008021,청계광장,청계광장,5010,관광명소
234441,Jun-21,KC498PP19N007867,내장산국립공원,내장산국립공원,5000,관광명소
250553,Jun-21,KC495PP19N032543,얼음골,얼음골,5000,관광명소
253686,Jun-21,KC495PP19N026318,울진해수욕장,울진해수욕장,4950,관광명소
247456,Jun-21,KC498PP19N003811,송상현광장,송상현광장,4940,관광명소
231653,Jun-21,KC495PP19N033566,광주호호수생태원,광주호호수생태원,4930,관광명소
250438,Jun-21,KC495PP19N032539,어비계곡,어비계곡,4920,관광명소
236110,Jun-21,KC495PP19N015893,대원사계곡,대원사계곡,4900,관광명소
250363,Jun-21,KC495PP19N026211,어달해수욕장,어달해수욕장,4900,관광명소
239716,Jun-21,KC498PP19N000413,몽마르뜨공원,몽마르뜨공원,4890,관광명소
239760,Jun-21,SAN_0248,무갑산,무갑산,4890,관광명소
244725,Jun-21,KC498PP19N000082,상리연꽃공원,상리연꽃공원,4870,관광명소
253474,Jun-21,SAN_0552,운길산,운길산,4860,관광명소
247725,Jun-21,KC495PP19N032497,수동계곡,수동계곡,4850,관광명소
237389,Jun-21,KC495PP19N033610,동막골유원지,동막골유원지,4830,관광명소
256726,Jun-21,KC495PP19N026327,정암해수욕장,정암해수욕장,4830,관광명소
252078,Jun-21,KC495PP19N032563,옥계폭포,옥계폭포,4800,관광명소
232004,Jun-21,KC498PP19N008107,구리한강시민공원,구리한강시민공원,4790,관광명소
257695,Jun-21,KC498PP19N000072,중앙공원,중앙공원,4780,관광명소
257701,Jun-21,KC498PP19N005920,중앙공원(2019년예정),중앙공원,4780,관광명소
257707,Jun-21,KC498PP19N006158,중앙공원(2020년3월예정),중앙공원,4780,관광명소
233279,Jun-21,KC495PP19N026141,기지포해수욕장,기지포해수욕장,4770,관광명소
255895,Jun-21,KC498PP19N003384,장길리복합낚시공원,장길리복합낚시공원,4750,관광명소
256552,Jun-21,SAN_0612,점봉산,점봉산,4740,관광명소
230540,Jun-21,KC498PP19N007866,계룡산국립공원,계룡산국립공원,4730,관광명소
254067,Jun-21,KC498PP19N006877,월광수변공원,월광수변공원,4720,관광명소
241951,Jun-21,KC495PP19N032429,법수치계곡,법수치계곡,4710,관광명소
259761,Jun-21,KC495PP19N026248,추암해수욕장,추암해수욕장,4710,관광명소
243586,Jun-21,KC495PP19N023157,사곡해수욕장,사곡해수욕장,4700,관광명소
263465,Jun-21,KC495PP19N033816,화원유원지,화원유원지,4680,관광명소
241640,Jun-21,SAN_0293,백양산,백양산,4670,관광명소
243555,Jun-21,KC498PP19N006710,뿌리공원,뿌리공원,4650,관광명소
250495,Jun-21,KC495PP19N026210,어은돌해수욕장,어은돌해수욕장,4650,관광명소
256945,Jun-21,SAN_0621,조계산,조계산,4650,관광명소
245288,Jun-21,KC498PP19N001172,생태공원,생태공원,4640,관광명소
258701,Jun-21,KC495PP19N026109,천리포해수욕장,천리포해수욕장,4640,관광명소
261468,Jun-21,KC495PP19N023741,플레이킹덤,플레이킹덤,4620,관광명소
249444,Jun-21,KC495PP19N020198,아이니테마파크,아이니테마파크,4600,관광명소
252435,Jun-21,SAN_0534,와룡산,와룡산,4600,관광명소
